5927	7	a	money put into education
5928	7	a	water poured into cookie pan
5929	12	a	apartment comprises of bedrooms
5930	11	a	button of transmitter
5931	3	a	work from pen of composer
5932	16	a	couple of impalas
5933	4	a	committee came with recommendations
5934	14	a	olive oil
5935	7	a	money spent on company
5936	4	a	wife prepared eggs coffee
5937	11	a	door of swings dryer
5938	10	a	elbow pain preventing eliminating in effective is of referred as elbow tendinitis
5939	7	a	baby bat blown nest
5940	0	a	book reviewer
5941	17	a	comforter was in suitcase
5942	10	a	process departs from phase inspiration
5943	11	a	paste is ingredient used for making curry
5944	10	a	decline caused by immigration
5945	13	a	birdhouse made from wood
5946	4	a	factory output
5947	7	a	letter sent to members
5948	17	a	machine was in suitcase
5949	11	a	rear of refrigerator
5950	12	a	shop in decorations by judging windows
5951	10	a	criminal law set in range
5952	0	a	coast comprises lowlands
5953	9	a	conjunctivitis is cause pinkeye
5954	1	a	work points difficulties
5955	10	a	singing comes from figure
5956	16	a	collective of writers
5957	17	a	bible was in trunk
5958	6	a	author uses symbolism
5959	14	a	strawberry tea
5960	0	a	bacon is home cured by butcher
5961	4	a	studios became factories produced many of recordings
5962	3	a	terraces are built by austin philanthropist
5963	7	a	slider inserted into machine
5964	12	a	conference of day started with session
5965	12	a	session comprises contributions
5966	12	a	female has collar
5967	1	a	novels relate story
5968	10	a	damage caused by earthquake
5969	13	a	sculpture emerges from harbour
5970	14	a	barley beer
5971	12	a	award comprises trophy
5972	2	a	violence discussed at talks
5973	2	a	people described through caricatures
5974	7	a	benefits to consumers
5975	17	a	disc enclosed in paper
5976	6	a	friend cooks in cooker
5977	3	a	picture pupils
5978	0	a	population founded by individuals
5979	13	a	train departs train depot
5980	18	a	windshield encloses housing
5981	9	a	activity triggered earthquake
5982	4	a	researchers produced silk
5983	3	a	jumper knitted by grandmother
5984	0	a	people sinking into debt
5985	1	a	report insisted on need
5986	7	a	ashes placed in jar
5987	9	a	bacteria causes colds diarrhea
5988	7	a	money poured into education
5989	7	a	troops transported into jungle
5990	1	a	script written describing situation
5991	11	a	wall of building
5992	10	a	coughing hands with brushing from dust
5993	13	a	universe originated in explosion
5994	17	a	clothing storing in chest
5995	0	a	experts said contributes creation of facilities
5996	9	a	anger leads to aggressions
5997	7	a	meals delivered homebound seniors
5998	10	a	emission arose from excitation
5999	5	a	perception driven vehicle
6000	0	a	dates indicate position
6001	16	a	unit of pikemen
6002	4	a	magazine thrown list
6003	12	a	dish is puds potatoes herring
6004	13	a	tissue release from choroidal side
6005	7	a	pneuroblasts migrating into dam
6006	7	a	mercury put inside shell
6007	7	a	dish placed in oven
6008	10	a	sorrow caused by attack
6009	11	a	railing of balcony
6010	11	a	reinstatement is element of remedy
6011	0	a	combo of salads
6012	0	a	windsurfers conquer with control
6013	1	a	research of focus was in male reproduction biology
6014	7	a	coolant leaked into oil
6015	3	a	company dug pool
6016	0	a	quality inside bag
6017	10	a	insomnia caused by depression
6018	12	a	education included things as ceremonies artistic performances
6019	7	a	workers moved into dormitory
6020	7	a	insulation put into walls
6021	16	a	pleiad of authors
6022	4	a	artists created piece
6023	7	a	billions dumped into company
6024	0	a	brace for ankle
6025	14	a	tomato sauce
6026	7	a	disease transmitted to patient
6027	5	a	bridges moved by player
6028	4	a	liver is responsible for production of biochemicals
6029	9	a	spending caused strain
6030	1	a	episode reflected on riots
6031	10	a	interest stemmed from internship
6032	10	a	loss boost from running
6033	12	a	boat gives jib
6034	1	a	statement pointed toward resolution
6035	0	a	figures show unemployment
6036	13	a	language went away from community
6037	10	a	tides caused by sun
6038	0	a	organizers threw group
6039	0	a	study aimed at assessing processing time
6040	0	a	chivalry of dukes
6041	14	a	elderberry wine
6042	15	a	campaigners of handful from group
6043	3	a	refrigerators made by companies
6044	13	a	boobs popped out of outfit
6045	0	a	film pulled from date
6046	7	a	keys added into memory
6047	2	a	debacle was topic of conversation
6048	9	a	steam set alarm
6049	14	a	rice whisky
6050	3	a	buildings constructed villains
6051	1	a	article introduces arguments
6052	10	a	spark triggered by beam
6053	14	a	lemon cake
6054	4	a	boy built windmill
6055	11	a	socket of bulb
6056	4	a	system generates hydrogen
6057	0	a	assembly attached to panel
6058	3	a	design unveiled by architects
6059	12	a	machine has timer
6060	2	a	disparity became topic for dissertation
6061	7	a	friend travels into countries
6062	1	a	document reflects settings
6063	7	a	paste put inside wrap
6064	7	a	cycling taken into football age
6065	0	a	electrician carries checks
6066	7	a	burlap placed into bucket
6067	13	a	recomendations from article
6068	7	a	leukocytes migrated into tissues
6069	0	a	dehydrator is for drying
6070	17	a	dagger was inside wooden sheath
6071	6	a	ships stayed in current
6072	11	a	floor inside house
6073	12	a	system contains reference guides
6074	6	a	painters use bucket
6075	17	a	gas enclosed in container
6076	10	a	suffocation from breathing
6077	7	a	flu shot given to children
6078	6	a	researchers using approaches
6079	16	a	union of provinces
6080	2	a	solutions provided in appendix
6081	10	a	suffering caused by destruction
6082	11	a	story related in newspaper edition
6083	17	a	cocaine concealed inside teddy bear
6084	10	a	fire by caused after earthquake
6085	3	a	piece created by artist
6086	7	a	fuel leaked into crankcase
6087	16	a	management consists of bearers
6088	3	a	village founded by conquistadors
6089	15	a	student organisation
6090	17	a	bomb discovered placed inside rubbish bin
6091	13	a	aircraft departed from airport
6092	0	a	company entered into agreement
6093	0	a	people falling into poverty
6094	0	a	decade produced crop
6095	0	a	trail starts at elevation
6096	17	a	tv was in cabinet
6097	11	a	aisles in supermarket
6098	4	a	brewery produces amount of beer
6099	14	a	barley ale
6100	13	a	essay derived from study
6101	7	a	ambassador sent to border
6102	0	a	smile runs away from face
6103	0	a	maps based on descriptions
6104	0	a	bottom welded into casket
6105	0	a	pork stuffed into security defense
6106	11	a	intestines are part of gastrointestinal system
6107	10	a	cancer caused by virus
6108	10	a	headaches from caffeine withdrawal
6109	9	a	war resulted in conquests
6110	7	a	backpackers travelling to countries
6111	16	a	flock of sheep
6112	17	a	anthrax was in suitcase
6113	7	a	funds moving into project
6114	6	a	personnel marked lines with paint
6115	1	a	papers include results
6116	7	a	tablets put into canteen
6117	17	a	tea was in cup
6118	13	a	moths emerged from cocoon
6119	16	a	huddle is huts
6120	12	a	machine measures response with computer
6121	0	a	chamber musician
6122	0	a	injection receiving along with thousands of pupils
6123	1	a	prophecies are on topic of rise
6124	4	a	twins established city
6125	10	a	light generated in sun
6126	13	a	population of 5 born in country
6127	7	a	panda moved into park
6128	6	a	prostitute finds job with help of program
6129	10	a	applicability arose from linearity
6130	15	a	policeman in department
6131	10	a	wave generated by explosive
6132	0	a	building founded by wall
6133	3	a	trattoria founded by pair
6134	6	a	doctor stops with hormones
6135	12	a	violin is instrument with strings
6136	7	a	ethanol added into buffer
6137	11	a	beak of chicken
6138	16	a	bale of turtles
6139	14	a	ginger wine
6140	17	a	pepper was in bottle
6141	12	a	fuselage accommodated bay tank
6142	0	a	ferns allies
6143	0	a	department achieved with reduction
6144	16	a	circle of robbers
6145	13	a	vocabulary generated arabic languages
6146	16	a	sounder of boar
6147	17	a	pistol hidden in battery slot
6148	9	a	tumor was cause death
6149	16	a	cabal of assassins
6150	13	a	pain eases from yesterdays
6151	17	a	bug buddies in jug
6152	10	a	instability grows from perturbation
6153	9	a	praise bring concern
6154	12	a	apartment has kitchen
6155	0	a	conditions with respect to health insurance
6156	13	a	azeotrope distilled from mixture
6157	14	a	ginger ale
6158	0	a	den of child thieves
6159	11	a	equations set in sections
6160	17	a	skirt sitting in bin
6161	6	a	doctor with veil
6162	7	a	files moved into shared folder
6163	7	a	folks send into space
6164	10	a	spike caused by triggering election
6165	16	a	bouquet of pheasants
6166	6	a	researchers formed mold using process
6167	18	a	bottle full of water
6168	12	a	bed post
6169	0	a	friend entered into relationship
6170	3	a	wall built by settlers
6171	3	a	output acts as one of mechanisms of body
6172	10	a	deaths of israelis caused by terror
6173	13	a	actors from movies
6174	17	a	fruit held in chute
6175	16	a	company of actors
6176	12	a	micro machine composed of magnet
6177	13	a	parties departed from headquarters
6178	17	a	money was inside box
6179	7	a	outsiders moving into pole
6180	1	a	tract contains description of method
6181	7	a	insurance cost added into shipping price
6182	11	a	eyebrow hair
6183	9	a	job dissatisfaction is one of causes of stress
6184	11	a	hinge of jaw
6185	7	a	money poured into streetscapes schools
6186	17	a	stolen property was in trunk
6187	7	a	injection implanted into furrows
6188	3	a	atlas made by mapmaker
6189	4	a	president said in message
6190	7	a	storm runoff into creek
6191	7	a	vehicle delivered to premises
6192	13	a	delicacy made by drowning birds
6193	1	a	ideas on topics
6194	3	a	book published by press
6195	16	a	cooperative of consumers
6196	10	a	stroke triggered by bout
6197	0	a	travellers commuters running into delays
6198	6	a	citizen observed through window
6199	16	a	confederacy of factions
6200	13	a	meat originating from pig
6201	18	a	bottle full of liquid
6202	7	a	explanation added to comments
6203	7	a	marines landed into port
6204	0	a	aerosol generated from acid solution
6205	11	a	music was part of culture
6206	4	a	farm produce
6207	16	a	bevy of otters
6208	4	a	company issued statement
6209	10	a	delay caused by applicants
6210	7	a	toxins drained into sound
6211	0	a	gunman was inside apartment building
6212	7	a	editions arrived into warehouse
6213	0	a	scholar carried into exile
6214	10	a	fireball caused by intersection
6215	0	a	country dragged into recession
6216	11	a	crank of handle
6217	3	a	song in later chorus during for interjected composer
6218	7	a	funds invested into road construction projects
6219	7	a	money of amount dumping into economy
6220	7	a	python placed in bag
6221	14	a	oats ale
6222	7	a	fireman ran into building
6223	1	a	examples comparing adjectives
6224	7	a	poisons poured into veins
6225	10	a	ache from vaccine
6226	13	a	game rescheduled from date
6227	3	a	book author
6228	12	a	light composed of particles corpuscles
6229	18	a	suitcase with pajamas
6230	0	a	student demonstrates through participation
6231	6	a	sea otters swim with stone
6232	7	a	tea threw into harbor
6233	7	a	homepage sticker arrived into homepage inventory
6234	11	a	stern of vessel
6235	0	a	lawyers entered into scuffle
6236	0	a	slope going away from house
6237	7	a	water poured into tank
6238	1	a	newsletter informs about exhibitions
6239	0	a	charts for land masses
6240	16	a	bike of ants
6241	1	a	digital channels devoted to weather
6242	5	a	lines under paint used artist
6243	0	a	initiative called aims reduce energy consumption
6244	11	a	fastener mechanism are components of platform
6245	6	a	sprayer applies alloy
6246	9	a	breeding consists of concealing
6247	7	a	files dragged into folder
6248	17	a	key was in desk
6249	4	a	piper made recordings including album
6250	6	a	listeners receive live over internet referred as streaming using one of formats
6251	14	a	wheat spirits
6252	10	a	bruises caused by attacker fingertips
6253	4	a	gang dug grave
6254	1	a	laws limit speech
6255	12	a	machine on assembly contains pins
6256	3	a	statement from campaign
6257	1	a	book looks at life
6258	9	a	fog darkness blowing lead to disorientation
6259	12	a	programme constructed from modules
6260	16	a	sord of mallards
6261	3	a	novel is written by observer
6262	10	a	contamination growth caused by factors humidity
6263	10	a	tides caused by gravitational force
6264	0	a	attendee journeyed into concepts
6265	7	a	royalties flow into tax shelters
6266	18	a	wallet found with quid
6267	18	a	mind filled with questions
6268	14	a	king handed key
6269	7	a	oxygen deliver to cell
6270	1	a	forum discuss aspects of business as buying dropshipping
6271	10	a	harm caused by war
6272	0	a	editor work with compiler
6273	7	a	consonants misplaced into slots
6274	11	a	rivet of truck
6275	0	a	temples fallen into disrepair
6276	0	a	singer timbre
6277	13	a	government of percentage was from organization
6278	1	a	file contains description of settings
6279	0	a	reindeer made debut
6280	16	a	phalanx of umbrellas
6281	1	a	discussion made reference to contrasts
6282	0	a	diamond ring
6283	7	a	piece landed into trunk
6284	11	a	pocket of jeans
6285	1	a	case studies detail come refugees
6286	17	a	ice contained in thick insulating box
6287	16	a	set of numbers
6288	16	a	jungle of wagons
6289	7	a	toxins into ocean
6290	2	a	request made in phone call
6291	17	a	letter contained in envelope
6292	1	a	instructions setting step
6293	13	a	conception uprises from intellect
6294	12	a	apartment has lounge area
6295	1	a	poster advertising fashion brand
6296	1	a	newspaper gave to range of feminist issues
6297	7	a	sensors put into mobile phones
6298	1	a	parable related rewards
6299	16	a	ring for beauties
6300	9	a	pollution contributes causes rain disease
6301	12	a	car kit has receiver
6302	0	a	moratorium increasing from months
6303	7	a	issue sent to printer
6304	7	a	sample put into funnel
6305	13	a	remains from epochs
6306	7	a	delegation sent to government
6307	16	a	shrewdness of apes
6308	0	a	questionnaire assess traits
6309	10	a	rash got from bite
6310	0	a	abortion is part of story
6311	4	a	engineers manufacture parts
6312	17	a	car was in crate
6313	0	a	telescope come into routine
6314	11	a	handle of mop
6315	4	a	center devised plan
6316	11	a	sensors of coffeemaker
6317	7	a	flour poured into tuba
6318	9	a	germs illnesses flu
6319	12	a	dishwasher has filter
6320	10	a	havoc caused by tsunami
6321	7	a	toys delivered to children
6322	1	a	publications discussing phenomenon
6323	6	a	photographer daly creates with camera
6324	12	a	electroscope of top consists of plate
6325	14	a	strawberry addiction tea
6326	0	a	blisters caused by moisture
6327	0	a	satisfaction future towards is gained from feelings
6328	11	a	handle of bucket
6329	12	a	book contains tales
6330	9	a	scleroderma is disease of tissue causes thickening hardening
6331	3	a	spec action picked by chad scribe
6332	16	a	slate of officers
6333	0	a	bureaucracy come into being
6334	14	a	driver keys
6335	6	a	player holds hammers
6336	12	a	campus comprises buildings
6337	16	a	generation of vipers
6338	11	a	hood of truck
6339	10	a	cramps caused by anxiety reaction
6340	13	a	gift arrived from brother
6341	7	a	subway approaching stop
6342	1	a	debate swirls about patent
6343	6	a	invention processes transaction using plurality of servers
6344	3	a	statement made by mother
6345	7	a	grants awarded to schools
6346	13	a	photograph was from scene
6347	0	a	men of 18 assist season
6348	3	a	newspaper co operative
6349	7	a	cysteamine released into gastric juice
6350	11	a	productions presented at festivals
6351	7	a	results putting into database
6352	0	a	website concerned with dissemination
6353	11	a	floor of bus
6354	0	a	marbles made by method
6355	13	a	movies of some kicked from list
6356	9	a	fuel leak caused delay
6357	9	a	pinworm infestation
6358	7	a	money invested into stocks
6359	7	a	toxins drained into sea
6360	4	a	painter figures
6361	16	a	sneak of weasels
6362	0	a	lava blown into bubbles
6363	0	a	riffraff of friedman classes
6364	0	a	visit made by staff
6365	9	a	drugs caused death
6366	9	a	jar caused hematoma
6367	6	a	police rebuilt out of mud
6368	17	a	money was in trunk box
6369	0	a	interschool rescheduled to week
6370	6	a	farmers began use share plow
6371	11	a	rim of bucket
6372	11	a	claw of bird
6373	0	a	writer behind winning adaptations
6374	0	a	news reached by telegraph
6375	3	a	report by experts
6376	13	a	quotes of some come leads
6377	0	a	cabinet of names
6378	3	a	fence put by farmer
6379	1	a	literature focuses on tracking stabilization
6380	12	a	exhibition brings ceramics
6381	7	a	troops sent into schools
6382	14	a	beef soup
6383	13	a	form evolved from soup
6384	10	a	earthquakes caused by discharge
6385	2	a	health related data
6386	6	a	students labelled colonies using map
6387	4	a	band explained with statement
6388	0	a	outdoor unit going into defrost
6389	10	a	oscillation of lever caused by swinging
6390	10	a	interference triggered by process
6391	3	a	organisation founded by woman
6392	7	a	book placed into store
6393	16	a	cloud of grasshoppers
6394	1	a	theory explained superconductivity
6395	9	a	protests turning into revolution
6396	0	a	landscapes are parts of earth
6397	2	a	cooperation described in press
6398	11	a	whiskers of tiger
6399	0	a	medium for spreading news
6400	17	a	body was in suitcase
6401	13	a	smoke coming from bonfire
6402	6	a	engineers to prior built from collections of chips
6403	16	a	cluster of workstations
6404	6	a	player manipulates keyboard
6405	5	a	tarps for painters
6406	9	a	dryness causes nosebleeds coughing
6407	0	a	building surrounded by police
6408	13	a	story starts imagining in orphanage
6409	13	a	genie popped out of lamp
6410	9	a	flu cause inflammation
6411	16	a	confederation of sects
6412	0	a	payoff rooted in cost
6413	16	a	swarm of locusts
6414	15	a	surgeon oz mehmet is part of generation
6415	0	a	lead of foxes
6416	6	a	secretary tore side open with opener
6417	3	a	vibrator dates back to 1880s developed by physician
6418	12	a	tank canons
6419	16	a	body of teachers
6420	1	a	magazine dedicated to forms of contemporary sculpture
6421	1	a	chapter gives introduction overview of techniques
6422	9	a	noises made by dogs
6423	12	a	process comprised of field study
6424	17	a	message was in bottle
6425	0	a	legal procedure for declaring null marriage
6426	16	a	convocation of eagles
6427	15	a	goalkeeper helped advance team
6428	16	a	skein of fowl
6429	1	a	play is about person
6430	0	a	wine stored in temperature
6431	0	a	company moved into business
6432	10	a	pollution of amount reduce from sources like cars factories
6433	9	a	soya farming is one of causes of deforestation
6434	4	a	leader made comments
6435	10	a	darkness caused by horrors plague
6436	4	a	man grew ear
6437	4	a	wrestlers formed wedge
6438	7	a	alcohol poured on to bar
6439	6	a	playwright uses names
6440	0	a	complex built in discrepancies stages
6441	0	a	mason removed edges
6442	1	a	section in explore factors
6443	16	a	ratpack of colonels
6444	17	a	playlist enclosed in portfolio
6445	6	a	convicts by captured by means of weirs
6446	16	a	armada of ships
6447	1	a	information sheet summarises labour environment
6448	17	a	necklace locked in safe
6449	13	a	term derived from root
6450	12	a	animal lowered touch pelvic limbs
6451	12	a	factory furnace
6452	1	a	laws apply to play
6453	9	a	disorder results in memory loss
6454	7	a	virus coming spreading into children
6455	17	a	animal was in crate
6456	10	a	signal generated from laser
6457	5	a	deadline driven industry
6458	0	a	minority of physicians
6459	0	a	team captured with victory
6460	7	a	yuan invested into reconstruction
6461	0	a	constellation of points
6462	10	a	landslides caused by earthquakes aftershocks
6463	7	a	coffee poured into glass cup
6464	9	a	man battered with thump
6465	15	a	head of staff
6466	0	a	document makes contribution into clarification
6467	7	a	exchanger installed in tank
6468	9	a	fume dust cause irritation of taste nausea
6469	16	a	conjunction of grammarians
6470	17	a	disc in music box
6471	11	a	skin of orange
6472	10	a	dust noise sleep deprivation produced by construction
6473	17	a	tuxedo was in suitcase
6474	4	a	parent book report
6475	0	a	party of members viewed in box
6476	0	a	farmer with plant
6477	0	a	production schemes spreading into crops
6478	11	a	pocket of coat
6479	11	a	chassis of truck
6480	11	a	truck engine
6481	7	a	effort put into research
6482	1	a	article is about use
6483	3	a	outfit founded by pair
6484	3	a	work in attest researchers
6485	9	a	transmitter sends signal
6486	3	a	statement put by group
6487	16	a	remuda of geldings
6488	7	a	echocardiography system arrived into clinical cardiology
6489	7	a	luggage packed into back of vehicle
6490	2	a	complaints reflected in films
6491	3	a	products manufactured by firm
6492	3	a	sketches left by composer
6493	6	a	consumers execute by using parameters
6494	1	a	letter reminds of prediction
6495	9	a	people caused destruction
6496	7	a	technicians sent to nuclear aircraft carriers
6497	6	a	player attaches flashlight
6498	2	a	record documented in book
6499	10	a	miscarriages of one caused by chord
6500	16	a	convoy of vans buses
6501	10	a	light coming from flashlight
6502	12	a	meeting opened by welcome speech
6503	16	a	squabble of seagulls
6504	0	a	building leaked from place
6505	16	a	horde of barbarians
6506	6	a	users navigate with color keyboard
6507	11	a	floors of cottage
6508	1	a	story looking at disconcerting trends
6509	7	a	faces inserted into templates
6510	12	a	keyboards had keys
6511	1	a	programme organised around themes
6512	3	a	walls built by sulieman sultan
6513	7	a	senatorships bestowed to individuals
6514	0	a	street furniture
6515	1	a	measures with regard to procedures
6516	16	a	covey of partridges
6517	4	a	official drawn plans
6518	3	a	mortar brick company
6519	0	a	deliberations reported on air
6520	13	a	beer made from barley
6521	9	a	vulvodynia is cause vulval pain
6522	11	a	servo embedded in wallet
6523	0	a	viewers thrown into confusion
6524	11	a	couch in shop
6525	7	a	mail fetched into account
6526	7	a	student placed into university
6527	3	a	blog writer
6528	10	a	damage caused by flame
6529	10	a	fire caught after collision
6530	0	a	aeroplane withdrawn from duty
6531	17	a	seed discovered inside jar
6532	10	a	radiation from computers
6533	18	a	suitcase with clothing
6534	10	a	spill caused by leak
6535	15	a	lawyer was member of team
6536	13	a	boy born in camp
6537	4	a	filmmaker invented cinema
6538	16	a	pile of bones
6539	7	a	museum pieces moved into federal storage
6540	16	a	bunch of guys
6541	7	a	blood donating to patient
6542	7	a	cells migrated into layers
6543	1	a	movie alleging occurrence of infanticide
6544	16	a	corps of executives
6545	9	a	crowd instigates harassment
6546	0	a	gold bracelet
6547	16	a	fraternity of chapters
6548	7	a	limbs collects in basket
6549	1	a	measures regulate procedures
6550	12	a	ax of bit comes in line with helve
6551	0	a	machine for drilling
6552	17	a	body enclosed in mat
6553	9	a	elimination caused riot
6554	3	a	ceiling finished by craftsman
6555	7	a	files sent to programs
6556	18	a	bottle toput with attractant
6557	1	a	course of focus is theory
6558	0	a	rates are under review
6559	13	a	images from days
6560	10	a	increase got with choice of raisin bread
6561	1	a	course attend explaining initiative
6562	3	a	material produced by laboratory
6563	18	a	suitcase full of clothing
6564	16	a	order of preachers
6565	5	a	backpack interpreted as sign of geeks
6566	4	a	toddlers make soup
6567	3	a	seed company
6568	0	a	children fell into poverty
6569	1	a	news approved stock index futures
6570	4	a	beetle protects by constructing armor
6571	10	a	inquiry came from tip
6572	10	a	sorrow grief feel after loss
6573	12	a	eagle hatches with beak
6574	3	a	piece by collegue friend
6575	6	a	army scaled with maneuver
6576	0	a	sounds made by other of names
6577	5	a	crane operator
6578	1	a	film features philosophers
6579	10	a	irritation from chemicals
6580	0	a	runway of portion cantilevered from stanchion
6581	10	a	smell radiating from directions from tree
6582	4	a	friends builder construct town
6583	13	a	single release from album
6584	0	a	birds turned into aviary
6585	4	a	foundry utilizes line for manufacturing of castings
6586	13	a	knobs popped out of slots
6587	6	a	motor turns with help of system
6588	13	a	arm of veterinarian
6589	0	a	party made crazies
6590	0	a	lymphomas divided into lymphoma lymphomas
6591	18	a	backpack with papers
6592	0	a	marriage sent into downward spiral
6593	1	a	story depicting ugliness
6594	3	a	car manufacturer
6595	11	a	back of quilt
6596	1	a	documentary spoke about increase
6597	4	a	government constructed houses
6598	1	a	perspectives explain promotion
6599	3	a	novel by writer
6600	10	a	headaches suffer from caffeine withdrawal
6601	0	a	politician landed into controversy
6602	4	a	men potatoes
6603	3	a	computer company
6604	12	a	knife blade
6605	6	a	system uses routings
6606	6	a	clergy on book vestments
6607	9	a	viruses of 85 identified illness
6608	0	a	attention focused on medicine
6609	12	a	bridge pillars
6610	13	a	man leapt from window
6611	16	a	college of electors
6612	11	a	components of system
6613	13	a	drugs produced from products blood
6614	13	a	data generated from simulation
6615	3	a	portraits made by professionals amateurs
6616	14	a	mushroom soup
6617	2	a	spamming been subject of legislation
6618	1	a	chapter gives account of history
6619	1	a	marketing focused on stimulating
6620	7	a	upload added to system
6621	4	a	consultant thought way
6622	7	a	metals released into environment
6623	16	a	bunch of conclusions
6624	4	a	factory product given condoms
6625	0	a	study making contribution to determining levels
6626	7	a	settlers arrived into land
6627	17	a	photo frame
6628	4	a	author novel
6629	7	a	complaints take to door
6630	3	a	clinker of shipwrights
6631	16	a	flotilla of vessels
6632	14	a	honeysuckle syrup
6633	11	a	lining of jacket
6634	4	a	chimps started making tools
6635	0	a	program from population
6636	7	a	detection dye introduced into air conditioning
6637	16	a	community of assessors
6638	7	a	cocaine transporting into cities
6639	16	a	trimming of finches
6640	3	a	app developed by priest
6641	16	a	battalion of archers
6642	1	a	clause tells of pension
6643	10	a	disruption caused flash floods
6644	10	a	grief share after death
6645	4	a	author novel
6646	1	a	theory supplies answer
6647	12	a	alarm has switch
6648	10	a	disruption caused strike
6649	0	a	detectives dragged into case
6650	0	a	limits on stem cell research
6651	10	a	pollution from sources fired coal
6652	13	a	difficulties stemmed from structure
6653	0	a	satellite placed into service
6654	3	a	batteries developed by team
6655	17	a	picture frame
6656	16	a	regiment of grenadiers
6657	0	a	temple in performed by sealer
6658	4	a	architect produced masterplan
6659	7	a	exeretonevra placed into families
6660	11	a	protein inside cell
6661	4	a	men told joke
6662	16	a	whoop of gorillas
6663	7	a	boxes delivered to users
6664	6	a	players attach pickup
6665	2	a	weather is topic of conversation
6666	9	a	infections that resolve rash
6667	7	a	bird put in tank
6668	6	a	teacher performs with knife
6669	16	a	bagful of lies
6670	17	a	soda came in can
6671	11	a	handgrip of firearm
6672	11	a	text in dialog box
6673	13	a	products manufactured using materials
6674	3	a	song written by team
6675	11	a	chin of patient
6676	16	a	murmuration of starlings
6677	4	a	authors completed book
6678	1	a	chapters made reference to notion
6679	4	a	manufacturers of pyrometers
6680	6	a	virtuoso instrument
6681	4	a	composer creates composition
6682	11	a	haft of axe
6683	18	a	bottle appendix
6684	15	a	sergeant in army
6685	7	a	money getting drained into accounts
6686	9	a	bacteria kill prescribed breakouts
6687	0	a	opposition leader gone into hiding
6688	0	a	idea do with child care
6689	1	a	manuscripts concerned aspects
6690	17	a	ball carry inside stick
6691	0	a	gold ring
6692	7	a	programs imported into computers
6693	16	a	colony of penguins
6694	13	a	telegram of out arrived from executive
6695	16	a	population of citizens
6696	14	a	yogurt soup
6697	3	a	book in returns poet
6698	12	a	train wagon
6699	1	a	comments regarding adherence
6700	10	a	blinking caused by eyelids
6701	9	a	visit caused frenzy
6702	15	a	organization is member of corporation
6703	2	a	story documented in reports
6704	0	a	number get from date
6705	17	a	copy enclosed in packet
6706	10	a	distress caused by financiers bankers
6707	12	a	event combined workshop
6708	17	a	mouse enclosed in prison
6709	10	a	fever running from dehydration
6710	11	a	molecules at site of behave synapse
6711	16	a	flush of mallards
6712	4	a	author of study
6713	16	a	list showing cities
6714	17	a	toothpaste was in jar
6715	17	a	blazer was in bin
6716	1	a	discussion pointed need
6717	13	a	plaform made of steel
6718	7	a	activists approached cages
6719	0	a	sighting was from distance
6720	3	a	textile mill
6721	16	a	gaze of raccoons
6722	1	a	plot dealt with crises
6723	3	a	report by technician
6724	7	a	bear dropped into swamps
6725	10	a	injuries caused by bike accident
6726	0	a	agency provides third of supply
6727	16	a	melee of rioters
6728	0	a	rights on issues as housing benefits
6729	7	a	sodium hypochlorite during put into tooth
6730	3	a	book produced by scribe
6731	11	a	lobby expanding using geometry of building
6732	16	a	clan of berserkers
6733	0	a	devices set causing commotion
6734	4	a	author of book
6735	3	a	draft by approved scientist authors
6736	7	a	product released into online shopping malls
6737	4	a	team put advertisement
6738	1	a	conversation centered around investment
6739	18	a	bottle full of liquid
6740	11	a	sleeve of shirt
6741	0	a	association keeps informed about developments
6742	12	a	flat has balcony
6743	9	a	anesthetics bupivacaine linked cause depression
6744	7	a	nuclei migrated into tube
6745	11	a	hold of boat
6746	0	a	pillow of bed
6747	0	a	approach tries explain convergence
6748	11	a	roots of tree
6749	16	a	circle of souls
6750	10	a	suffering caused by drinking
6751	12	a	book title
6752	0	a	configuration of dominoes
6753	6	a	man pushes with pole
6754	16	a	scold of band jays
6755	7	a	applications entered into prize draw
6756	16	a	brigade of soldiers
6757	7	a	viruses sent to labs
6758	17	a	journal was inside box
6759	13	a	tie going away from wardrobes
6760	13	a	swing went away from wicket
6761	12	a	child old am with nose
6762	0	a	news broke in blog
6763	7	a	civilians arrived into areas
6764	18	a	suitcase full of school supplies
6765	13	a	culprit popped out of data
6766	16	a	troupe of minstrels
6767	16	a	hand of bananas
6768	1	a	photograph of quilt
6769	10	a	irritation reduce from sun
6770	7	a	founders moved into tv
6771	4	a	workers built structure
6772	7	a	people moving into homes
6773	10	a	colitis caused by taking antibiotics
6774	1	a	notes survey raise state
6775	7	a	cents invested into initiatives
6776	1	a	debate focusing on acquisitions mergers
6777	17	a	figurine was inside chocolate egg
6778	0	a	structure surmounted by dome
6779	13	a	information from presidents
6780	13	a	stardust is remains from cycles
6781	0	a	protein molecule come into existence
6782	3	a	food company
6783	17	a	cash hidden in towel
6784	4	a	puppet recorded string of records
6785	10	a	profits of halting from inflation
6786	4	a	king decree
6787	10	a	fire burned earthquake
6788	0	a	hero attempts stop with strength
6789	13	a	worker fell from surface
6790	4	a	scientist theories
6791	4	a	settlers dug ditch
6792	7	a	commandos dropped into plant
6793	3	a	wares from filmmakers
6794	1	a	paragraph reasons
6795	16	a	congress of nations
6796	6	a	subjects adjusted with shop attenuator
6797	0	a	order of events
6798	13	a	wave travelling from region
6799	10	a	swell generated by storm
6800	3	a	slingshot flies hero
